state,district,year,rape,kidnapping,dowry,assault,insult,cruelty,total_crimes,risk_score,rape_ratio,kidnap_ratio,domestic_ratio,assault_ratio,crime_trend,police_total,ipc_total,state_enc,district_enc,risk_level
KARNATAKA,CBPURA,2012,12.0,20.0,12.0,56.0,3.0,36.0,139.0,279.0,0.08571428571428572,0.14285714285714285,0.2571428571428571,0.4,-0.25268817204301075,126020.0,2554.0,16,158,1
KARNATAKA,CBPURA,2013,33.0,16.0,17.0,57.0,0.0,51.0,174.0,363.5,0.18857142857142858,0.09142857142857143,0.2914285714285714,0.32571428571428573,0.2517985611510791,126020.0,0.0,16,158,1
KARNATAKA,CHAMARAJNAGAR,2001,4.0,5.0,7.0,43.0,0.0,15.0,74.0,147.0,0.05333333333333334,0.06666666666666667,0.2,0.5733333333333334,0.0,103096.0,1390.0,16,161,0
KARNATAKA,CHAMARAJNAGAR,2002,4.0,3.0,1.0,26.0,0.0,13.0,47.0,93.0,0.08333333333333333,0.0625,0.2708333333333333,0.5416666666666666,-0.3648648648648649,107432.0,1327.0,16,161,0
KARNATAKA,CHAMARAJNAGAR,2003,3.0,2.0,4.0,40.0,0.0,19.0,68.0,130.5,0.043478260869565216,0.028985507246376812,0.2753623188405797,0.5797101449275363,0.44680851063829796,109782.0,1171.0,16,161,0
KARNATAKA,CHAMARAJNAGAR,2004,7.0,2.0,4.0,42.0,0.0,19.0,74.0,146.5,0.09333333333333334,0.02666666666666667,0.25333333333333335,0.56,0.08823529411764697,116712.0,1627.0,16,161,0
KARNATAKA,CHAMARAJNAGAR,2005,7.0,5.0,3.0,43.0,0.0,23.0,81.0,160.0,0.08536585365853659,0.06097560975609756,0.2804878048780488,0.524390243902439,0.09459459459459452,115876.0,1504.0,16,161,0
KARNATAKA,CHAMARAJNAGAR,2006,16.0,5.0,1.0,35.0,0.0,25.0,82.0,170.0,0.1927710843373494,0.060240963855421686,0.30120481927710846,0.42168674698795183,0.012345679012345734,111316.0,1300.0,16,161,0
KARNATAKA,CHAMARAJNAGAR,2007,3.0,4.0,2.0,26.0,0.0,18.0,53.0,102.0,0.05555555555555555,0.07407407407407407,0.3333333333333333,0.48148148148148145,-0.35365853658536583,113986.0,1373.0,16,161,0
KARNATAKA,CHAMARAJNAGAR,2008,4.0,3.0,4.0,29.0,0.0,35.0,75.0,138.0,0.05263157894736842,0.039473684210526314,0.4605263157894737,0.3815789473684211,0.4150943396226414,154250.0,1518.0,16,161,0
KARNATAKA,CHAMARAJNAGAR,2009,8.0,7.0,6.0,55.0,0.0,44.0,120.0,229.5,0.06611570247933884,0.05785123966942149,0.36363636363636365,0.45454545454545453,0.6000000000000001,159978.0,1661.0,16,161,1
KARNATAKA,CHAMARAJNAGAR,2010,12.0,5.0,3.0,53.0,0.0,52.0,125.0,238.5,0.09523809523809523,0.03968253968253968,0.4126984126984127,0.42063492063492064,0.04166666666666674,143194.0,1937.0,16,161,1
KARNATAKA,CHAMARAJNAGAR,2011,11.0,6.0,9.0,71.0,0.0,62.0,159.0,301.0,0.06875,0.0375,0.3875,0.44375,0.272,126020.0,1960.0,16,161,1
KARNATAKA,CHAMARAJNAGAR,2012,9.0,8.0,2.0,64.0,0.0,62.0,145.0,272.0,0.06164383561643835,0.0547945205479452,0.4246575342465753,0.4383561643835616,-0.08805031446540879,126020.0,1733.0,16,161,1
KARNATAKA,CHAMARAJNAGAR,2013,16.0,15.0,4.0,95.0,0.0,25.0,155.0,321.0,0.10256410256410256,0.09615384615384616,0.16025641025641027,0.6089743589743589,0.06896551724137923,126020.0,0.0,16,161,1
KARNATAKA,CHAMARAJNAGAR,2014,11.0,0.0,5.0,92.0,1.0,15.0,124.0,250.5,0.088,0.0,0.12,0.736,-0.19999999999999996,126020.0,0.0,16,161,1
KARNATAKA,CHAMARAJNAGAR,2015,7.0,0.0,9.0,110.0,2.0,10.0,138.0,276.0,0.050359712230215826,0.0,0.07194244604316546,0.7913669064748201,0.11290322580645151,126020.0,0.0,16,161,1
KARNATAKA,CHICKMAGALUR,2001,8.0,7.0,4.0,57.0,8.0,83.0,167.0,296.0,0.047619047619047616,0.041666666666666664,0.49404761904761907,0.3392857142857143,0.0,103096.0,2766.0,16,179,1
KARNATAKA,CHICKMAGALUR,2002,18.0,9.0,3.0,62.0,6.0,64.0,162.0,308.5,0.11042944785276074,0.05521472392638037,0.39263803680981596,0.3803680981595092,-0.029940119760479056,107432.0,2796.0,16,179,1
KARNATAKA,CHICKMAGALUR,2003,12.0,10.0,4.0,49.0,7.0,89.0,171.0,307.5,0.06976744186046512,0.05813953488372093,0.5174418604651163,0.28488372093023256,0.05555555555555558,109782.0,3013.0,16,179,1
KARNATAKA,CHICKMAGALUR,2004,7.0,7.0,5.0,55.0,4.0,59.0,137.0,251.0,0.050724637681159424,0.050724637681159424,0.427536231884058,0.39855072463768115,-0.19883040935672514,116712.0,2823.0,16,179,1
KARNATAKA,CHICKMAGALUR,2005,16.0,4.0,7.0,33.0,3.0,69.0,132.0,244.5,0.12030075187969924,0.03007518796992481,0.518796992481203,0.24812030075187969,-0.03649635036496346,115876.0,2716.0,16,179,1
KARNATAKA,CHICKMAGALUR,2006,17.0,9.0,4.0,71.0,8.0,89.0,198.0,365.0,0.08542713567839195,0.04522613065326633,0.4472361809045226,0.35678391959798994,0.5,111316.0,3369.0,16,179,1
KARNATAKA,CHICKMAGALUR,2007,11.0,7.0,4.0,55.0,3.0,108.0,188.0,333.5,0.0582010582010582,0.037037037037037035,0.5714285714285714,0.291005291005291,-0.0505050505050505,113986.0,2814.0,16,179,1
KARNATAKA,CHICKMAGALUR,2008,17.0,10.0,8.0,60.0,6.0,123.0,224.0,402.5,0.07555555555555556,0.044444444444444446,0.5466666666666666,0.26666666666666666,0.1914893617021276,154250.0,3101.0,16,179,1
KARNATAKA,CHICKMAGALUR,2009,13.0,12.0,1.0,64.0,5.0,104.0,199.0,360.0,0.065,0.06,0.52,0.32,-0.1116071428571429,159978.0,2915.0,16,179,1
KARNATAKA,CHICKMAGALUR,2010,19.0,21.0,11.0,63.0,3.0,90.0,207.0,395.5,0.09134615384615384,0.10096153846153846,0.4326923076923077,0.30288461538461536,0.04020100502512558,143194.0,3165.0,16,179,1
KARNATAKA,CHICKMAGALUR,2011,10.0,11.0,1.0,53.0,4.0,68.0,147.0,271.5,0.06756756756756757,0.07432432432432433,0.4594594594594595,0.3581081081081081,-0.28985507246376807,126020.0,2726.0,16,179,1
KARNATAKA,CHICKMAGALUR,2012,11.0,7.0,4.0,70.0,2.0,89.0,183.0,334.0,0.059782608695652176,0.03804347826086957,0.483695652173913,0.3804347826086957,0.24489795918367352,126020.0,2498.0,16,179,1
KARNATAKA,CHICKMAGALUR,2013,21.0,36.0,7.0,141.0,0.0,69.0,274.0,552.5,0.07636363636363637,0.13090909090909092,0.2509090909090909,0.5127272727272727,0.49726775956284164,126020.0,0.0,16,179,1
KARNATAKA,CHIKKABALLAPURA,2014,36.0,0.0,10.0,106.0,8.0,26.0,186.0,387.0,0.1925133689839572,0.0,0.13903743315508021,0.5668449197860963,0.0,126020.0,0.0,16,180,1
KARNATAKA,CHIKKABALLAPURA,2015,13.0,0.0,12.0,74.0,1.0,19.0,119.0,240.5,0.10833333333333334,0.0,0.15833333333333333,0.6166666666666667,-0.3602150537634409,126020.0,0.0,16,180,1
KARNATAKA,CHIKKAMAGALURU,2014,30.0,0.0,5.0,172.0,2.0,110.0,319.0,611.0,0.09375,0.0,0.34375,0.5375,0.0,126020.0,0.0,16,181,1
KARNATAKA,CHIKKAMAGALURU,2015,12.0,0.0,4.0,144.0,1.0,76.0,237.0,447.0,0.05042016806722689,0.0,0.31932773109243695,0.6050420168067226,-0.25705329153605017,126020.0,0.0,16,181,1
KARNATAKA,CHITRADURGA,2001,18.0,0.0,2.0,48.0,0.0,35.0,103.0,206.5,0.17307692307692307,0.0,0.33653846153846156,0.46153846153846156,0.0,103096.0,2691.0,16,183,1
KARNATAKA,CHITRADURGA,2002,12.0,4.0,7.0,46.0,0.0,32.0,101.0,200.0,0.11764705882352941,0.0392156862745098,0.3137254901960784,0.45098039215686275,-0.01941747572815533,107432.0,2986.0,16,183,1
KARNATAKA,CHITRADURGA,2003,19.0,7.0,6.0,43.0,1.0,32.0,108.0,221.5,0.1743119266055046,0.06422018348623854,0.29357798165137616,0.3944954128440367,0.06930693069306937,109782.0,3276.0,16,183,1
KARNATAKA,CHITRADURGA,2004,16.0,5.0,6.0,63.0,0.0,39.0,129.0,257.0,0.12307692307692308,0.038461538461538464,0.3,0.4846153846153846,0.19444444444444442,116712.0,3672.0,16,183,1
KARNATAKA,CHITRADURGA,2005,15.0,5.0,6.0,62.0,0.0,29.0,117.0,237.0,0.1271186440677966,0.0423728813559322,0.2457627118644068,0.5254237288135594,-0.09302325581395354,115876.0,3492.0,16,183,1
KARNATAKA,CHITRADURGA,2006,16.0,17.0,3.0,52.0,0.0,28.0,116.0,242.5,0.13675213675213677,0.1452991452991453,0.23931623931623933,0.4444444444444444,-0.008547008547008517,111316.0,3531.0,16,183,1
KARNATAKA,CHITRADURGA,2007,10.0,7.0,9.0,65.0,1.0,51.0,143.0,273.0,0.06944444444444445,0.04861111111111111,0.3541666666666667,0.4513888888888889,0.23275862068965525,113986.0,3929.0,16,183,1
KARNATAKA,CHITRADURGA,2008,18.0,15.0,6.0,82.0,0.0,49.0,170.0,341.0,0.10526315789473684,0.08771929824561403,0.28654970760233917,0.47953216374269003,0.18881118881118875,154250.0,4191.0,16,183,1
KARNATAKA,CHITRADURGA,2009,26.0,21.0,10.0,102.0,0.0,83.0,242.0,479.0,0.10699588477366255,0.08641975308641975,0.34156378600823045,0.41975308641975306,0.42352941176470593,159978.0,4122.0,16,183,1
KARNATAKA,CHITRADURGA,2010,26.0,38.0,7.0,158.0,0.0,99.0,328.0,651.5,0.0790273556231003,0.11550151975683891,0.3009118541033435,0.48024316109422494,0.3553719008264462,143194.0,4752.0,16,183,2
KARNATAKA,CHITRADURGA,2011,27.0,24.0,5.0,93.0,0.0,96.0,245.0,481.0,0.10975609756097561,0.0975609756097561,0.3902439024390244,0.3780487804878049,-0.2530487804878049,126020.0,4278.0,16,183,1
KARNATAKA,CHITRADURGA,2012,26.0,34.0,6.0,140.0,0.0,75.0,281.0,567.5,0.09219858156028368,0.12056737588652482,0.26595744680851063,0.49645390070921985,0.14693877551020407,126020.0,4059.0,16,183,1
KARNATAKA,CHITRADURGA,2013,31.0,27.0,7.0,178.0,0.0,64.0,307.0,626.5,0.10064935064935066,0.08766233766233766,0.2077922077922078,0.577922077922078,0.092526690391459,126020.0,0.0,16,183,1
KARNATAKA,CHITRADURGA,2014,24.0,0.0,17.0,241.0,5.0,77.0,364.0,708.5,0.06575342465753424,0.0,0.21095890410958903,0.6602739726027397,0.18566775244299683,126020.0,0.0,16,183,2
KARNATAKA,CHITRADURGA,2015,6.0,0.0,3.0,250.0,0.0,55.0,314.0,606.5,0.01904761904761905,0.0,0.1746031746031746,0.7936507936507936,-0.13736263736263732,126020.0,0.0,16,183,1
KARNATAKA,DAKSHIN KANNADA,2001,3.0,6.0,1.0,24.0,0.0,25.0,59.0,111.5,0.05,0.1,0.4166666666666667,0.4,0.0,103096.0,3047.0,16,213,0
KARNATAKA,DAKSHIN KANNADA,2002,9.0,0.0,0.0,22.0,5.0,28.0,64.0,118.0,0.13846153846153847,0.0,0.4307692307692308,0.3384615384615385,0.0847457627118644,107432.0,3429.0,16,213,0
KARNATAKA,DAKSHIN KANNADA,2003,3.0,5.0,2.0,23.0,4.0,31.0,68.0,122.0,0.043478260869565216,0.07246376811594203,0.4492753623188406,0.3333333333333333,0.0625,109782.0,3521.0,16,213,0
KARNATAKA,DAKSHIN KANNADA,2004,12.0,8.0,1.0,25.0,4.0,26.0,76.0,151.0,0.15584415584415584,0.1038961038961039,0.33766233766233766,0.3246753246753247,0.11764705882352944,116712.0,4133.0,16,213,0
KARNATAKA,DAKSHIN KANNADA,2005,14.0,6.0,2.0,40.0,1.0,37.0,100.0,197.5,0.13861386138613863,0.0594059405940594,0.36633663366336633,0.39603960396039606,0.3157894736842106,115876.0,4292.0,16,213,1
KARNATAKA,DAKSHIN KANNADA,2006,17.0,5.0,2.0,47.0,6.0,34.0,111.0,218.5,0.15178571428571427,0.044642857142857144,0.30357142857142855,0.41964285714285715,0.1100000000000001,111316.0,4037.0,16,213,1
KARNATAKA,DAKSHIN KANNADA,2007,11.0,8.0,2.0,36.0,3.0,46.0,106.0,201.0,0.102803738317757,0.07476635514018691,0.42990654205607476,0.3364485981308411,-0.04504504504504503,113986.0,3888.0,16,213,0
KARNATAKA,DAKSHIN KANNADA,2008,10.0,6.0,5.0,53.0,4.0,51.0,129.0,241.5,0.07692307692307693,0.046153846153846156,0.3923076923076923,0.4076923076923077,0.21698113207547176,154250.0,3974.0,16,213,1
KARNATAKA,DAKSHIN KANNADA,2009,14.0,5.0,1.0,61.0,2.0,69.0,152.0,284.0,0.0915032679738562,0.032679738562091505,0.45098039215686275,0.39869281045751637,0.17829457364341095,159978.0,4187.0,16,213,1
KARNATAKA,DAKSHIN KANNADA,2010,16.0,9.0,1.0,67.0,2.0,62.0,157.0,301.5,0.10126582278481013,0.056962025316455694,0.3924050632911392,0.4240506329113924,0.03289473684210531,143194.0,4196.0,16,213,1
KARNATAKA,DAKSHIN KANNADA,2011,6.0,3.0,1.0,46.0,0.0,38.0,94.0,176.5,0.06315789473684211,0.031578947368421054,0.4,0.4842105263157895,-0.4012738853503185,126020.0,1741.0,16,213,0
KARNATAKA,DAKSHIN KANNADA,2012,12.0,9.0,2.0,35.0,8.0,42.0,108.0,203.5,0.11009174311926606,0.08256880733944955,0.3853211009174312,0.3211009174311927,0.14893617021276606,126020.0,1836.0,16,213,0
KARNATAKA,DAKSHIN KANNADA,2013,14.0,15.0,0.0,72.0,2.0,45.0,148.0,293.0,0.09395973154362416,0.10067114093959731,0.30201342281879195,0.48322147651006714,0.37037037037037046,126020.0,0.0,16,213,0
KARNATAKA,DAKSHINA KANNADA,2014,40.0,0.0,1.0,70.0,4.0,32.0,147.0,314.0,0.2702702702702703,0.0,0.21621621621621623,0.47297297297297297,0.0,126020.0,0.0,16,214,1
KARNATAKA,DAKSHINA KANNADA,2015,19.0,0.0,1.0,101.0,5.0,32.0,158.0,314.0,0.11949685534591195,0.0,0.20125786163522014,0.6352201257861635,0.0748299319727892,126020.0,0.0,16,214,1
KARNATAKA,DAVANAGERE,2001,22.0,13.0,8.0,84.0,5.0,77.0,209.0,403.0,0.10476190476190476,0.06190476190476191,0.36666666666666664,0.4,0.0,103096.0,3301.0,16,225,2
KARNATAKA,DAVANAGERE,2002,14.0,15.0,8.0,74.0,2.0,73.0,186.0,355.0,0.0748663101604278,0.08021390374331551,0.39037433155080214,0.39572192513368987,-0.11004784688995217,107432.0,3106.0,16,225,1
KARNATAKA,DAVANAGERE,2003,16.0,6.0,10.0,56.0,2.0,78.0,168.0,314.0,0.09467455621301775,0.03550295857988166,0.46153846153846156,0.33136094674556216,-0.09677419354838712,109782.0,2988.0,16,225,1
KARNATAKA,DAVANAGERE,2004,8.0,7.0,11.0,61.0,0.0,59.0,146.0,274.0,0.05442176870748299,0.047619047619047616,0.4013605442176871,0.41496598639455784,-0.13095238095238093,116712.0,2950.0,16,225,1
KARNATAKA,DAVANAGERE,2005,14.0,9.0,9.0,66.0,2.0,78.0,178.0,333.5,0.0782122905027933,0.05027932960893855,0.43575418994413406,0.3687150837988827,0.2191780821917808,115876.0,2869.0,16,225,1
KARNATAKA,DAVANAGERE,2006,17.0,12.0,11.0,60.0,6.0,79.0,185.0,347.5,0.0913978494623656,0.06451612903225806,0.42473118279569894,0.3225806451612903,0.0393258426966292,111316.0,2812.0,16,225,1
KARNATAKA,DAVANAGERE,2007,10.0,11.0,5.0,49.0,2.0,102.0,179.0,320.5,0.05555555555555555,0.06111111111111111,0.5666666666666667,0.2722222222222222,-0.032432432432432434,113986.0,2775.0,16,225,1
KARNATAKA,DAVANAGERE,2008,10.0,31.0,9.0,60.0,5.0,102.0,217.0,403.5,0.045871559633027525,0.14220183486238533,0.46788990825688076,0.27522935779816515,0.2122905027932962,154250.0,3009.0,16,225,1
KARNATAKA,DAVANAGERE,2009,16.0,15.0,12.0,90.0,0.0,112.0,245.0,457.5,0.06504065040650407,0.06097560975609756,0.45528455284552843,0.36585365853658536,0.12903225806451624,159978.0,3259.0,16,225,1
KARNATAKA,DAVANAGERE,2010,16.0,20.0,9.0,91.0,1.0,120.0,257.0,479.0,0.06201550387596899,0.07751937984496124,0.46511627906976744,0.35271317829457366,0.048979591836734615,143194.0,3059.0,16,225,1
KARNATAKA,DAVANAGERE,2011,11.0,15.0,6.0,65.0,0.0,93.0,190.0,352.0,0.05759162303664921,0.07853403141361257,0.4869109947643979,0.3403141361256545,-0.2607003891050583,126020.0,2768.0,16,225,1
KARNATAKA,DAVANAGERE,2012,17.0,20.0,8.0,117.0,0.0,119.0,281.0,529.5,0.06028368794326241,0.07092198581560284,0.4219858156028369,0.4148936170212766,0.47894736842105257,126020.0,3271.0,16,225,1
KARNATAKA,DAVANAGERE,2013,33.0,21.0,14.0,167.0,5.0,127.0,367.0,709.0,0.08967391304347826,0.057065217391304345,0.3451086956521739,0.453804347826087,0.30604982206405684,126020.0,0.0,16,225,1
KARNATAKA,DAVANAGERE,2014,40.0,0.0,9.0,211.0,2.0,87.0,349.0,692.5,0.11428571428571428,0.0,0.24857142857142858,0.6028571428571429,-0.049046321525885506,126020.0,0.0,16,225,2
KARNATAKA,DAVANAGERE,2015,14.0,0.0,4.0,182.0,2.0,77.0,279.0,531.5,0.05,0.0,0.275,0.65,-0.20057306590257884,126020.0,0.0,16,225,1
KARNATAKA,DHARWAD,2014,23.0,0.0,3.0,32.0,0.0,15.0,73.0,161.5,0.3108108108108108,0.0,0.20270270270270271,0.43243243243243246,0.0,126020.0,0.0,16,241,0
KARNATAKA,DHARWAD,2015,4.0,0.0,2.0,34.0,0.0,34.0,74.0,135.0,0.05333333333333334,0.0,0.4533333333333333,0.4533333333333333,0.013698630136986356,126020.0,0.0,16,241,0
KARNATAKA,DHARWAD COMMR.,2001,4.0,4.0,2.0,3.0,0.0,24.0,37.0,68.0,0.10526315789473684,0.10526315789473684,0.631578947368421,0.07894736842105263,0.0,103096.0,1902.0,16,242,0
KARNATAKA,DHARWAD COMMR.,2002,1.0,7.0,5.0,14.0,4.0,24.0,55.0,98.5,0.017857142857142856,0.125,0.42857142857142855,0.25,0.4864864864864864,107432.0,2021.0,16,242,0
KARNATAKA,DHARWAD COMMR.,2003,3.0,4.0,3.0,3.0,9.0,28.0,50.0,82.0,0.058823529411764705,0.0784313725490196,0.5490196078431373,0.058823529411764705,-0.09090909090909094,109782.0,1793.0,16,242,0
KARNATAKA,DHARWAD COMMR.,2004,1.0,6.0,3.0,8.0,1.0,10.0,29.0,56.0,0.03333333333333333,0.2,0.3333333333333333,0.26666666666666666,-0.42000000000000004,116712.0,1698.0,16,242,0
KARNATAKA,DHARWAD COMMR.,2005,0.0,4.0,3.0,2.0,2.0,14.0,25.0,43.0,0.0,0.15384615384615385,0.5384615384615384,0.07692307692307693,-0.13793103448275867,115876.0,1818.0,16,242,0
KARNATAKA,DHARWAD COMMR.,2006,3.0,8.0,1.0,13.0,1.0,34.0,60.0,109.0,0.04918032786885246,0.13114754098360656,0.5573770491803278,0.21311475409836064,1.4,111316.0,2125.0,16,242,0
KARNATAKA,DHARWAD COMMR.,2007,5.0,12.0,3.0,10.0,1.0,30.0,61.0,117.0,0.08064516129032258,0.1935483870967742,0.4838709677419355,0.16129032258064516,0.016666666666666607,113986.0,2053.0,16,242,0
KARNATAKA,DHARWAD COMMR.,2008,3.0,10.0,1.0,16.0,1.0,44.0,75.0,135.0,0.039473684210526314,0.13157894736842105,0.5789473684210527,0.21052631578947367,0.2295081967213115,154250.0,2299.0,16,242,0
KARNATAKA,DHARWAD COMMR.,2009,6.0,9.0,5.0,12.0,1.0,52.0,85.0,153.5,0.06976744186046512,0.10465116279069768,0.6046511627906976,0.13953488372093023,0.1333333333333333,159978.0,2040.0,16,242,0
KARNATAKA,DHARWAD COMMR.,2010,1.0,13.0,0.0,16.0,3.0,45.0,78.0,138.0,0.012658227848101266,0.16455696202531644,0.569620253164557,0.20253164556962025,-0.08235294117647063,143194.0,2221.0,16,242,0
KARNATAKA,DHARWAD COMMR.,2011,7.0,18.0,3.0,22.0,2.0,56.0,108.0,202.0,0.06422018348623854,0.1651376146788991,0.5137614678899083,0.2018348623853211,0.3846153846153846,126020.0,1856.0,16,242,0
KARNATAKA,DHARWAD COMMR.,2012,6.0,42.0,2.0,16.0,0.0,65.0,131.0,256.5,0.045454545454545456,0.3181818181818182,0.49242424242424243,0.12121212121212122,0.21296296296296302,126020.0,1937.0,16,242,1
KARNATAKA,DHARWAD COMMR.,2013,16.0,75.0,4.0,37.0,5.0,85.0,222.0,450.0,0.07174887892376682,0.336322869955157,0.3811659192825112,0.16591928251121077,0.6946564885496183,126020.0,0.0,16,242,1
KARNATAKA,DHARWAD RURAL,2001,3.0,2.0,3.0,8.0,0.0,8.0,24.0,48.0,0.12,0.08,0.32,0.32,0.0,103096.0,899.0,16,243,0
KARNATAKA,DHARWAD RURAL,2002,0.0,0.0,4.0,26.0,0.0,17.0,47.0,85.5,0.0,0.0,0.3541666666666667,0.5416666666666666,0.9583333333333333,107432.0,905.0,16,243,0
KARNATAKA,DHARWAD RURAL,2003,5.0,0.0,3.0,11.0,0.0,12.0,31.0,61.0,0.15625,0.0,0.375,0.34375,-0.34042553191489366,109782.0,903.0,16,243,0
KARNATAKA,DHARWAD RURAL,2004,3.0,3.0,2.0,13.0,0.0,4.0,25.0,52.5,0.11538461538461539,0.11538461538461539,0.15384615384615385,0.5,-0.19354838709677424,116712.0,918.0,16,243,0
KARNATAKA,DHARWAD RURAL,2005,4.0,8.0,5.0,21.0,0.0,12.0,50.0,102.0,0.0784313725490196,0.1568627450980392,0.23529411764705882,0.4117647058823529,1.0,115876.0,992.0,16,243,0
KARNATAKA,DHARWAD RURAL,2006,4.0,2.0,1.0,15.0,0.0,12.0,34.0,67.0,0.11428571428571428,0.05714285714285714,0.34285714285714286,0.42857142857142855,-0.31999999999999995,111316.0,993.0,16,243,0
KARNATAKA,DHARWAD RURAL,2007,7.0,3.0,0.0,8.0,0.0,10.0,28.0,59.5,0.2413793103448276,0.10344827586206896,0.3448275862068966,0.27586206896551724,-0.17647058823529416,113986.0,996.0,16,243,0
KARNATAKA,DHARWAD RURAL,2008,1.0,0.0,3.0,16.0,0.0,23.0,43.0,75.5,0.022727272727272728,0.0,0.5227272727272727,0.36363636363636365,0.5357142857142858,154250.0,1087.0,16,243,0
KARNATAKA,DHARWAD RURAL,2009,4.0,1.0,3.0,29.0,0.0,31.0,68.0,125.0,0.057971014492753624,0.014492753623188406,0.4492753623188406,0.42028985507246375,0.5813953488372092,159978.0,1278.0,16,243,0
KARNATAKA,DHARWAD RURAL,2010,8.0,11.0,0.0,44.0,0.0,23.0,86.0,174.0,0.09195402298850575,0.12643678160919541,0.26436781609195403,0.5057471264367817,0.2647058823529411,143194.0,1487.0,16,243,0
KARNATAKA,DHARWAD RURAL,2011,0.0,5.0,2.0,21.0,0.0,22.0,50.0,91.5,0.0,0.09803921568627451,0.43137254901960786,0.4117647058823529,-0.41860465116279066,126020.0,1297.0,16,243,0
KARNATAKA,DHARWAD RURAL,2012,5.0,3.0,0.0,38.0,0.0,24.0,70.0,134.5,0.07042253521126761,0.04225352112676056,0.3380281690140845,0.5352112676056338,0.3999999999999999,126020.0,1313.0,16,243,0
KARNATAKA,DHARWAD RURAL,2013,18.0,0.0,1.0,34.0,0.0,27.0,80.0,164.5,0.2222222222222222,0.0,0.3333333333333333,0.41975308641975306,0.1428571428571428,126020.0,0.0,16,243,0
KARNATAKA,GADAG,2001,2.0,2.0,3.0,10.0,0.0,18.0,35.0,64.0,0.05555555555555555,0.05555555555555555,0.5,0.2777777777777778,0.0,103096.0,899.0,16,289,0
KARNATAKA,GADAG,2002,3.0,3.0,3.0,12.0,0.0,12.0,33.0,64.5,0.08823529411764706,0.08823529411764706,0.35294117647058826,0.35294117647058826,-0.05714285714285716,107432.0,928.0,16,289,0
KARNATAKA,GADAG,2003,1.0,2.0,1.0,12.0,0.0,13.0,29.0,53.5,0.03333333333333333,0.06666666666666667,0.43333333333333335,0.4,-0.12121212121212122,109782.0,842.0,16,289,0
KARNATAKA,GADAG,2004,1.0,3.0,2.0,21.0,0.0,16.0,43.0,80.5,0.022727272727272728,0.06818181818181818,0.36363636363636365,0.4772727272727273,0.48275862068965525,116712.0,947.0,16,289,0
KARNATAKA,GADAG,2005,1.0,2.0,4.0,16.0,0.0,14.0,37.0,69.0,0.02631578947368421,0.05263157894736842,0.3684210526315789,0.42105263157894735,-0.13953488372093026,115876.0,1030.0,16,289,0
KARNATAKA,GADAG,2006,1.0,3.0,4.0,20.0,1.0,17.0,46.0,85.0,0.02127659574468085,0.06382978723404255,0.3617021276595745,0.425531914893617,0.2432432432432432,111316.0,1138.0,16,289,0
KARNATAKA,GADAG,2007,4.0,2.0,3.0,31.0,0.0,23.0,63.0,119.5,0.0625,0.03125,0.359375,0.484375,0.36956521739130443,113986.0,1022.0,16,289,0
KARNATAKA,GADAG,2008,10.0,0.0,5.0,49.0,1.0,34.0,99.0,190.0,0.1,0.0,0.34,0.49,0.5714285714285714,154250.0,1175.0,16,289,0
KARNATAKA,GADAG,2009,4.0,7.0,0.0,44.0,0.0,34.0,89.0,168.5,0.044444444444444446,0.07777777777777778,0.37777777777777777,0.4888888888888889,-0.101010101010101,159978.0,1150.0,16,289,0
KARNATAKA,GADAG,2010,6.0,0.0,1.0,35.0,0.0,53.0,95.0,169.5,0.0625,0.0,0.5520833333333334,0.3645833333333333,0.0674157303370786,143194.0,1107.0,16,289,0
KARNATAKA,GADAG,2011,5.0,5.0,0.0,48.0,0.0,32.0,90.0,171.5,0.054945054945054944,0.054945054945054944,0.3516483516483517,0.5274725274725275,-0.052631578947368474,126020.0,1100.0,16,289,0
KARNATAKA,GADAG,2012,6.0,12.0,2.0,59.0,0.0,47.0,126.0,240.5,0.047244094488188976,0.09448818897637795,0.3700787401574803,0.4645669291338583,0.3999999999999999,126020.0,1083.0,16,289,0
KARNATAKA,GADAG,2013,18.0,10.0,1.0,40.0,0.0,36.0,105.0,215.0,0.16981132075471697,0.09433962264150944,0.33962264150943394,0.37735849056603776,-0.16666666666666663,126020.0,0.0,16,289,0
KARNATAKA,GADAG,2014,15.0,0.0,2.0,31.0,0.0,22.0,70.0,144.0,0.2112676056338028,0.0,0.30985915492957744,0.43661971830985913,-0.33333333333333337,126020.0,0.0,16,289,0
KARNATAKA,GADAG,2015,7.0,0.0,0.0,49.0,0.0,21.0,77.0,150.5,0.08974358974358974,0.0,0.2692307692307692,0.6282051282051282,0.10000000000000009,126020.0,0.0,16,289,0
KARNATAKA,GULBARGA,2001,20.0,21.0,6.0,143.0,1.0,104.0,295.0,567.5,0.06756756756756757,0.07094594594594594,0.35135135135135137,0.4831081081081081,0.0,103096.0,4169.0,16,320,2
KARNATAKA,GULBARGA,2002,24.0,32.0,4.0,119.0,6.0,73.0,258.0,513.5,0.09266409266409266,0.12355212355212356,0.28185328185328185,0.4594594594594595,-0.12542372881355934,107432.0,4003.0,16,320,2
KARNATAKA,GULBARGA,2003,14.0,20.0,5.0,150.0,0.0,103.0,292.0,556.5,0.04778156996587031,0.06825938566552901,0.3515358361774744,0.5119453924914675,0.13178294573643412,109782.0,4278.0,16,320,2
